FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3246,Programming and Planning,0000,,3 00,20,1441,Coordinating Planner,Annual,1,1,95652.00,95652.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3246,Programming and Planning,0000,,G 06,4,1404,City Planner IV,Annual,1,1,102516.00,102516.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3246,Programming and Planning,0000,,3 00,9,0311,Projects Administrator,Annual,1,1,127644.00,127644.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3247,Public Way Policy,0000,,G 09,4,5615,Civil Engineer V,Annual,1,1,133488.00,133488.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3247,Public Way Policy,0000,,BX 17,20,1606,Manager of Maps and Plats,Annual,1,1,82968.00,82968.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3247,Public Way Policy,0000,,3 00,20,1440,Coordinating Planner II,Annual,1,1,115956.00,115956.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3247,Public Way Policy,0000,,G 06,4,1404,City Planner IV,Annual,1,1,84084.00,84084.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3247,Public Way Policy,0000,,G 10,4,0613,GIS Manager,Annual,1,1,110688.00,110688.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3247,Public Way Policy,0000,,3 00,0,0310,Project Manager,Annual,1,1,119040.00,119040.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3247,Public Way Policy,0000,,B 10,1,0302,Administrative Assistant II,Annual,1,1,77772.00,77772.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3247,Public Way Policy,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,6675.00,6675.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3248,Neighborhood Enhancement and Sustainable Development,4248,Livable Streets,3 00,0,5633,Project Director,Annual,1,1,120252.00,120252.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3248,Neighborhood Enhancement and Sustainable Development,4248,Livable Streets,G 07,4,5613,Civil Engineer III,Annual,1,1,111816.00,111816.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1160,Citywide Services,2160,Citywide Services,3160,Citywide Services,0000,,BX 17,10,3092,Program Director,Annual,1,1,79176.00,79176.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3248,Neighborhood Enhancement and Sustainable Development,4248,Livable Streets,G 07,4,5613,Civil Engineer III,Annual,1,1,77772.00,77772.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3248,Neighborhood Enhancement and Sustainable Development,4252,Traffic Design,3 00,10,6255,Traffic Engineer V,Annual,1,1,105648.00,105648.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3248,Neighborhood Enhancement and Sustainable Development,4252,Traffic Design,3 00,10,6255,Traffic Engineer V,Annual,1,1,91920.00,91920.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3248,Neighborhood Enhancement and Sustainable Development,4252,Traffic Design,G 08,4,6254,Traffic Engineer IV,Annual,1,1,92844.00,92844.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3248,Neighborhood Enhancement and Sustainable Development,4252,Traffic Design,B 13,1,6143,Engineering Technician IV,Annual,1,1,102732.00,102732.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3248,Neighborhood Enhancement and Sustainable Development,4252,Traffic Design,3 00,20,5632,Coordinating Engineer II,Annual,1,1,130260.00,130260.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3248,Neighborhood Enhancement and Sustainable Development,4252,Traffic Design,3 00,9,0311,Projects Administrator,Annual,1,1,103992.00,103992.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3248,Neighborhood Enhancement and Sustainable Development,4254,Citywide Services,BX 17,10,3092,Program Director,Annual,1,1,86928.00,86928.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3248,Neighborhood Enhancement and Sustainable Development,4254,Citywide Services,3 00,20,1441,Coordinating Planner,Annual,1,1,90120.00,90120.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3248,Neighborhood Enhancement and Sustainable Development,4254,Citywide Services,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,995.00,995.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3270,Electrical Operations and Maintenance,4270,Electrical Administration,1 00,9,9679,Deputy Commissioner,Annual,1,1,138252.00,138252.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4280,Electrical Construction Support,BX 18,10,8185,Assistant General Superintendent,Annual,1,1,127248.00,127248.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4280,Electrical Construction Support,2 0,36,6674,Machinist,Hourly,1,1,51.00,105414.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4280,Electrical Construction Support,2 0,24,6613,Boiler Maker Welder,Hourly,1,1,50.00,104208.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4280,Electrical Construction Support,G 08,4,5814,Electrical Engineer IV,Annual,1,1,97080.00,97080.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4280,Electrical Construction Support,2 0,29,5083,Foreman of Lineman,Hourly,1,1,62.00,129064.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4280,Electrical Construction Support,3 00,10,5049,Superintendent of Electrical Operations,Annual,1,1,100548.00,100548.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4280,Electrical Construction Support,BX 16,10,1814,Coordinator of Warehouse Operations,Annual,1,1,110688.00,110688.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4280,Electrical Construction Support,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,718.00,718.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4280,Electrical Construction Support,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,2925.00,2925.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4285,Asset Management,2 0,54,9534,Laborer,Hourly,3,1,46.00,286416.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4285,Asset Management,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,3580.00,3580.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4286,Electrical Construction Support - Reimbursable,2 0,54,9534,Laborer,Hourly,1,1,46.00,95472.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4286,Electrical Construction Support - Reimbursable,2 0,8,7183,Motor Truck Driver,Hourly,1,1,39.00,81640.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4286,Electrical Construction Support - Reimbursable,2 0,29,5083,Foreman of Lineman,Hourly,1,1,62.00,129064.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4286,Electrical Construction Support - Reimbursable,2 0,29,5081,Lineman,Hourly,1,1,57.00,117624.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4286,Electrical Construction Support - Reimbursable,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,5791.00,5791.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3255,Project Oversight,0000,,3 00,0,8259,Assistant Superintendent of Pavement Repairs,Annual,1,1,112152.00,112152.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3255,Project Oversight,0000,,3 00,9,0311,Projects Administrator,Annual,1,1,123888.00,123888.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3255,Project Oversight,0000,,3 00,0,0310,Project Manager,Annual,1,1,96600.00,96600.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3255,Project Oversight,0000,,B 12,1,0303,Administrative Assistant III,Annual,1,1,93660.00,93660.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,BX 15,10,7238,Coordinator of Bridge Operations,Annual,1,1,76380.00,76380.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 12,31,7235,Supervising Bridge Operator,Annual,1,1,89352.00,89352.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 12,31,7235,Supervising Bridge Operator,Annual,1,1,85308.00,85308.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 12,31,7235,Supervising Bridge Operator,Annual,1,1,77736.00,77736.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,13,1,85308.00,1109004.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,6,1,81444.00,488664.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,1,1,77736.00,77736.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,5,1,74220.00,371100.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,2,1,67668.00,135336.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,4,1,64596.00,258384.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,9,1,61008.00,549072.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,1,1,58284.00,58284.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,7,1,50664.00,354648.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,36831.00,36831.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1160,Citywide Services,2160,Citywide Services,3160,Citywide Services,0000,,1 00,9,9679,Deputy Commissioner,Annual,1,1,142680.00,142680.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1160,Citywide Services,2160,Citywide Services,3160,Citywide Services,0000,,G 06,1,7946,Senior City Forester,Annual,1,1,102516.00,102516.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1160,Citywide Services,2160,Citywide Services,3160,Citywide Services,0000,,B 13,1,6143,Engineering Technician IV,Annual,1,1,93660.00,93660.00
