FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3301,Administration,4300,Administrative Support,BX 18,10,3092,Program Director,Annual,1,1,81552.00,81552.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3301,Administration,4300,Administrative Support,V 10,54,0441,Sanitation Clerk,Annual,1,1,74220.00,74220.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3301,Administration,4300,Administrative Support,V 10,54,0441,Sanitation Clerk,Annual,2,1,55596.00,111192.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3301,Administration,4300,Administrative Support,V 10,54,0441,Sanitation Clerk,Annual,2,1,46176.00,92352.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3301,Administration,4300,Administrative Support,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,6562.00,6562.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3325,Field Operations,4324,Vacant Lot Cleaning,V 17,54,8190,Supervisor of Lot Cleaning Services,Annual,1,1,148860.00,148860.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3325,Field Operations,4324,Vacant Lot Cleaning,V 17,54,8190,Supervisor of Lot Cleaning Services,Annual,1,1,106560.00,106560.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3325,Field Operations,4324,Vacant Lot Cleaning,2 0,8,7184,Pool Motor Truck Driver,Hourly,3,1,40.00,249288.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3325,Field Operations,4324,Vacant Lot Cleaning,2 0,8,7183,Motor Truck Driver,Hourly,3,1,41.00,253032.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3325,Field Operations,4324,Vacant Lot Cleaning,2 0,8,7183,Motor Truck Driver,Hourly,5,1,40.00,415480.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3325,Field Operations,4324,Vacant Lot Cleaning,2 0,54,6324,Sanitation Laborer,Hourly,3,1,40.00,250723.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3325,Field Operations,4324,Vacant Lot Cleaning,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1782.00,1782.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3325,Field Operations,4324,Vacant Lot Cleaning,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,14607.00,14607.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3325,Field Operations,4326,Program Support,2 0,8,7183,Motor Truck Driver,Hourly,1,1,40.00,83096.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3325,Field Operations,4326,Program Support,2 0,54,6329,General Laborer - Streets and Sanitation,Hourly,3,1,28.00,171725.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3325,Field Operations,4326,Program Support,2 0,54,6329,General Laborer - Streets and Sanitation,Hourly,1,1,27.00,55598.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3325,Field Operations,4326,Program Support,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,3881.00,3881.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3351,Street Sweeping Divisions and Wards,0000,,2 0,8,7184,Pool Motor Truck Driver,Hourly,30,1,40.00,2492880.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3351,Street Sweeping Divisions and Wards,0000,,2 0,8,7184,Pool Motor Truck Driver,Hourly,4,1,36.00,299187.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3351,Street Sweeping Divisions and Wards,0000,,2 0,8,7183,Motor Truck Driver,Hourly,5,1,41.00,421720.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3351,Street Sweeping Divisions and Wards,0000,,2 0,8,7183,Motor Truck Driver,Hourly,11,1,40.00,914056.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3351,Street Sweeping Divisions and Wards,0000,,2 0,54,6329,General Laborer - Streets and Sanitation,Hourly,68850,0,22.00,1496111.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3351,Street Sweeping Divisions and Wards,0000,,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,70300.00,70300.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3390,Field Operations,0000,,2 0,8,7185,Foreman of Motor Truck Drivers,Hourly,4,1,42.00,350688.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3390,Field Operations,0000,,2 0,8,7184,Pool Motor Truck Driver,Hourly,12,1,40.00,997152.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3390,Field Operations,0000,,2 0,8,7183,Motor Truck Driver,Hourly,5,1,41.00,421720.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3390,Field Operations,0000,,2 0,8,7183,Motor Truck Driver,Hourly,27,1,40.00,2243592.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3390,Field Operations,0000,,2 0,54,6329,General Laborer - Streets and Sanitation,Hourly,1,1,28.00,57242.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3390,Field Operations,0000,,2 0,54,6329,General Laborer - Streets and Sanitation,Hourly,3,1,27.00,166795.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3390,Field Operations,0000,,2 0,54,6329,General Laborer - Streets and Sanitation,Hourly,5,1,26.00,269880.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3390,Field Operations,0000,,2 0,54,6329,General Laborer - Streets and Sanitation,Hourly,1,1,25.00,52395.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3390,Field Operations,0000,,2 0,54,6329,General Laborer - Streets and Sanitation,Hourly,2,1,22.00,93101.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3390,Field Operations,0000,,2 0,54,6329,General Laborer - Streets and Sanitation,Hourly,8,1,22.00,361587.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3390,Field Operations,0000,,2 0,54,6324,Sanitation Laborer,Hourly,4,1,43.00,353850.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3390,Field Operations,0000,,2 0,54,6324,Sanitation Laborer,Hourly,1,1,41.00,85987.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3390,Field Operations,0000,,2 0,54,6324,Sanitation Laborer,Hourly,15,1,40.00,1253616.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1030,Bureau of Street Operations,2045,Bureau of Street Operations,3390,Field Operations,0000,,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,83847.00,83847.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3211,Administration,4100,Executive Direction,1 00,9,9679,Deputy Commissioner,Annual,1,1,146964.00,146964.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3211,Administration,4100,Executive Direction,3 00,20,8184,General Superintendent,Annual,1,1,120276.00,120276.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3211,Administration,4100,Executive Direction,BX 15,10,1310,Administrative Services Officer II - Excluded,Annual,1,1,86328.00,86328.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3211,Administration,4100,Executive Direction,B 08,1,0664,Data Entry Operator,Annual,1,1,37224.00,37224.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3211,Administration,4100,Executive Direction,B 13,1,0308,Staff Assistant,Annual,2,1,59184.00,118368.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3211,Administration,4100,Executive Direction,B 12,1,0303,Administrative Assistant III,Annual,1,1,85344.00,85344.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3211,Administration,4100,Executive Direction,3 00,0,0118,Director of Finance,Annual,1,1,128856.00,128856.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3211,Administration,4100,Executive Direction,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3357.00,3357.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3214,Special Traffic Services,0000,,2 0,8,7184,Pool Motor Truck Driver,Hourly,13,1,40.00,1080248.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3214,Special Traffic Services,0000,,2 0,8,7184,Pool Motor Truck Driver,Hourly,1,1,36.00,74797.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3214,Special Traffic Services,0000,,2 0,8,7183,Motor Truck Driver,Hourly,2,1,41.00,168688.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3214,Special Traffic Services,0000,,2 0,8,7183,Motor Truck Driver,Hourly,6,1,40.00,498576.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3214,Special Traffic Services,0000,,2 0,54,6324,Sanitation Laborer,Hourly,6,1,40.00,501446.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3214,Special Traffic Services,0000,,V 13,54,6295,Traffic Maintenance Supervisor,Annual,1,1,66972.00,66972.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3214,Special Traffic Services,0000,,V 10,54,0441,Sanitation Clerk,Annual,1,1,46176.00,46176.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3214,Special Traffic Services,0000,,B 12,1,0303,Administrative Assistant III,Annual,1,1,93660.00,93660.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3214,Special Traffic Services,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1116.00,1116.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3214,Special Traffic Services,0000,,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,29047.00,29047.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3217,Contractual Towing,4155,Abandoned Tows,BX 18,10,8185,Assistant General Superintendent,Annual,1,1,131064.00,131064.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3217,Contractual Towing,4155,Abandoned Tows,BX 18,10,8185,Assistant General Superintendent,Annual,1,1,81552.00,81552.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3217,Contractual Towing,4155,Abandoned Tows,V 13,54,8105,Field Sanitation Investigator,Annual,1,1,102696.00,102696.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3217,Contractual Towing,4155,Abandoned Tows,V 13,54,8105,Field Sanitation Investigator,Annual,1,1,89352.00,89352.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3217,Contractual Towing,4155,Abandoned Tows,V 13,54,8105,Field Sanitation Investigator,Annual,1,1,73464.00,73464.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3217,Contractual Towing,4155,Abandoned Tows,V 13,54,8105,Field Sanitation Investigator,Annual,8,1,61008.00,488064.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3217,Contractual Towing,4155,Abandoned Tows,V 14,54,6287,Supervisor of Field Vehicle Investigators,Annual,1,1,107604.00,107604.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3217,Contractual Towing,4155,Abandoned Tows,V 14,54,6287,Supervisor of Field Vehicle Investigators,Annual,3,1,66972.00,200916.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3217,Contractual Towing,4155,Abandoned Tows,V 10,54,0441,Sanitation Clerk,Annual,1,1,61608.00,61608.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3217,Contractual Towing,4155,Abandoned Tows,V 10,54,0441,Sanitation Clerk,Annual,2,1,46176.00,92352.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3217,Contractual Towing,4155,Abandoned Tows,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,24462.00,24462.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3222,Auto Pounds,4151,Auto Pounds/Management,BX 17,10,6298,Chief Auto Pound Supervisor,Annual,1,1,119436.00,119436.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3222,Auto Pounds,4151,Auto Pounds/Management,P 14,8,6292,Auto Pound Supervisor,Annual,1,1,112668.00,112668.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3222,Auto Pounds,4151,Auto Pounds/Management,P 14,8,6292,Auto Pound Supervisor,Annual,1,1,107604.00,107604.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3222,Auto Pounds,4151,Auto Pounds/Management,P 14,8,6292,Auto Pound Supervisor,Annual,1,1,93624.00,93624.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3222,Auto Pounds,4151,Auto Pounds/Management,P 14,8,6292,Auto Pound Supervisor,Annual,1,1,66972.00,66972.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3222,Auto Pounds,4151,Auto Pounds/Management,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2621.00,2621.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3222,Auto Pounds,4152,Auto Pounds Operations,B 10,1,6333,Property Custodian - Auto Pound,Annual,8,1,77772.00,622176.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3222,Auto Pounds,4152,Auto Pounds Operations,B 10,1,6333,Property Custodian - Auto Pound,Annual,1,1,74280.00,74280.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3222,Auto Pounds,4152,Auto Pounds Operations,B 10,1,6333,Property Custodian - Auto Pound,Annual,5,1,70860.00,354300.00
LOCAL,81,Department of Streets and Sanitation,0300,Vehicle Tax Fund,1050,Bureau of Traffic Services,2070,Bureau of Traffic Services,3222,Auto Pounds,4152,Auto Pounds Operations,B 10,1,6333,Property Custodian - Auto Pound,Annual,1,1,58872.00,58872.00
