FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,67,Department of Buildings,0200,Water Fund,1005,Department of Buildings,2005,Department of Buildings,3016,Code Enforcement,4272,Strategic Task Force,2 0,16,2231,Plumbing Inspector,Monthly,3,1,10334.33,372036.00
LOCAL,67,Department of Buildings,0200,Water Fund,1005,Department of Buildings,2005,Department of Buildings,3016,Code Enforcement,4272,Strategic Task Force,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,5581.00,5581.00
LOCAL,67,Department of Buildings,0200,Water Fund,1005,Department of Buildings,2005,Department of Buildings,3025,Technical Inspections,4110,Plumbing Code Compliance Inspection,2 0,16,2235,Assistant Chief Plumbing Inspector,Monthly,1,1,11136.36,133636.00
LOCAL,67,Department of Buildings,0200,Water Fund,1005,Department of Buildings,2005,Department of Buildings,3025,Technical Inspections,4110,Plumbing Code Compliance Inspection,2 0,16,2233,Plumbing Inspector - in Charge,Monthly,1,1,10506.00,126072.00
LOCAL,67,Department of Buildings,0200,Water Fund,1005,Department of Buildings,2005,Department of Buildings,3025,Technical Inspections,4110,Plumbing Code Compliance Inspection,2 0,16,2231,Plumbing Inspector,Monthly,17,1,10334.33,2108203.00
LOCAL,67,Department of Buildings,0200,Water Fund,1005,Department of Buildings,2005,Department of Buildings,3025,Technical Inspections,4110,Plumbing Code Compliance Inspection,B 10,1,0302,Administrative Assistant II,Annual,1,1,81168.00,81168.00
LOCAL,67,Department of Buildings,0200,Water Fund,1005,Department of Buildings,2005,Department of Buildings,3025,Technical Inspections,4110,Plumbing Code Compliance Inspection,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2156.00,2156.00
LOCAL,67,Department of Buildings,0200,Water Fund,1005,Department of Buildings,2005,Department of Buildings,3025,Technical Inspections,4110,Plumbing Code Compliance Inspection,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,35519.00,35519.00
LOCAL,67,Department of Buildings,0200,Water Fund,1005,Department of Buildings,2005,Department of Buildings,3035,Plumbing Inspection,0000,,2 0,16,2237,Chief Plumbing Inspector,Monthly,1,1,12607.20,151286.00
LOCAL,67,Department of Buildings,0200,Water Fund,1005,Department of Buildings,2005,Department of Buildings,3035,Plumbing Inspection,0000,,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,2269.00,2269.00
LOCAL,67,Department of Buildings,0200,Water Fund,1005,Department of Buildings,2005,Department of Buildings,3215,Plan Review,0000,,2 0,16,2231,Plumbing Inspector,Monthly,8,1,10334.33,992096.00
LOCAL,67,Department of Buildings,0200,Water Fund,1005,Department of Buildings,2005,Department of Buildings,3215,Plan Review,0000,,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,14881.00,14881.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3003,Agency Management,0000,,1 00,9,9988,Commissioner of Water Management,Annual,1,1,205680.00,205680.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3003,Agency Management,0000,,X 41,0,9823,Managing Deputy Commissioner,Annual,1,1,191004.00,191004.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3003,Agency Management,0000,,X 41,0,9823,Managing Deputy Commissioner,Annual,2,1,179412.00,358824.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3003,Agency Management,0000,,X 42,0,9681,Deputy Commissioner,Annual,1,1,148548.00,148548.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3003,Agency Management,0000,,X 41,9,9663,First Deputy Commissioner,Annual,1,1,191004.00,191004.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3003,Agency Management,0000,,X 43,0,03A2,Assistant Commissioner,Annual,1,1,129936.00,129936.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3003,Agency Management,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,33383.00,33383.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3005,Management Support,0000,,G 09,4,5535,Water Research Specialist,Annual,1,1,102876.00,102876.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3005,Management Support,0000,,3 00,9,1694,Director of Legal Services,Annual,1,1,151080.00,151080.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3005,Management Support,0000,,BX 15,10,0320,Assistant to the Commissioner,Annual,1,1,95952.00,95952.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3005,Management Support,0000,,3 00,9,0311,Projects Administrator,Annual,1,1,98484.00,98484.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3005,Management Support,0000,,BX 17,10,0304,Assistant to Commissioner,Annual,1,1,120960.00,120960.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3010,Public Relations,0000,,1 00,9,9715,Director of News Affairs,Annual,1,1,127584.00,127584.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3010,Public Relations,0000,,BX 16,10,3076,Coordinator of Community Services,Annual,2,1,74244.00,148488.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3010,Public Relations,0000,,B 15,1,0729,Information Coordinator,Annual,1,1,84120.00,84120.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3010,Public Relations,0000,,3 00,0,0705,Director of Public Affairs,Annual,1,1,127584.00,127584.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3010,Public Relations,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,4161.00,4161.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3015,Cost Recovery,0000,,3 00,10,1645,Associate Staff Attorney,Annual,2,1,66840.00,133680.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3015,Cost Recovery,0000,,1 00,9,1633,Attorney-Excluded,Annual,2,1,99468.00,198936.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,X 42,0,9681,Deputy Commissioner,Annual,1,1,148548.00,148548.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,2 0,53,6328,Watchman,Hourly,12480,0,24.39,304387.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,2 0,53,6328,Watchman,Hourly,40,1,24.39,2029248.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,U 14,53,6304,Safety Specialist - Water Management,Annual,1,1,112224.00,112224.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,U 14,53,6304,Safety Specialist - Water Management,Annual,1,1,107076.00,107076.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,U 14,53,6304,Safety Specialist - Water Management,Annual,4,1,73176.00,292704.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,BX 14,10,4218,Coordinator of Security Services,Annual,1,1,78564.00,78564.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,X 43,0,03A2,Assistant Commissioner,Annual,2,1,129936.00,259872.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,B 12,1,0303,Administrative Assistant III,Annual,1,1,102336.00,102336.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,B 12,1,0303,Administrative Assistant III,Annual,1,1,69912.00,69912.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,B 12,1,0303,Administrative Assistant III,Annual,1,1,66684.00,66684.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,B 10,1,0302,Administrative Assistant II,Annual,1,1,84972.00,84972.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,3 00,10,0289,Safety Administrator,Annual,1,1,107712.00,107712.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,19703.00,19703.00
LOCAL,88,Department of Water Management,0200,Water Fund,1005,Commissioner's Office,2005,Commissioner's Office,3075,Safety and Security,0000,,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,40839.00,40839.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3048,Agency Management,0000,,X 42,0,9681,Deputy Commissioner,Annual,1,1,148548.00,148548.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3048,Agency Management,0000,,GY 08,20,3052,Equity Officer,Annual,1,1,80472.00,80472.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3048,Agency Management,0000,,GY 11,20,3051,Senior Equity Officer,Annual,1,1,103176.00,103176.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3048,Agency Management,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,14255.00,14255.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3060,Purchasing,0000,,X 42,0,9681,Deputy Commissioner,Annual,1,1,148548.00,148548.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3060,Purchasing,0000,,B 15,1,1572,Chief Contract Expediter,Annual,1,1,96696.00,96696.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3060,Purchasing,0000,,B 15,1,1572,Chief Contract Expediter,Annual,1,1,77892.00,77892.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3060,Purchasing,0000,,X 43,0,1195,Contracts Administrator,Annual,1,1,129936.00,129936.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3060,Purchasing,0000,,B 16,4,0345,Contracts Coordinator,Annual,1,1,88140.00,88140.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3060,Purchasing,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,24835.00,24835.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3065,Personnel/Payroll/Labor Relations,0000,,X 42,0,9681,Deputy Commissioner,Annual,1,1,148548.00,148548.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3065,Personnel/Payroll/Labor Relations,0000,,GY 05,10,1388,Labor Relations Specialist,Annual,1,1,63708.00,63708.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3065,Personnel/Payroll/Labor Relations,0000,,BX 14,10,1335,Associate Human Resources Business Partner-Excluded,Annual,1,1,100476.00,100476.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3065,Personnel/Payroll/Labor Relations,0000,,BX 14,10,1335,Associate Human Resources Business Partner-Excluded,Annual,1,1,67656.00,67656.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3065,Personnel/Payroll/Labor Relations,0000,,BX 14,10,1335,Associate Human Resources Business Partner-Excluded,Annual,2,1,64584.00,129168.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3065,Personnel/Payroll/Labor Relations,0000,,BX 14,10,1335,Associate Human Resources Business Partner-Excluded,Annual,1,1,61656.00,61656.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3065,Personnel/Payroll/Labor Relations,0000,,BX 17,20,1318,Training Director,Annual,1,1,80628.00,80628.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3065,Personnel/Payroll/Labor Relations,0000,,BX 16,10,1315,Human Resources Business Partner,Annual,1,1,120960.00,120960.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3065,Personnel/Payroll/Labor Relations,0000,,B 11,1,0450,Clerk IV (Timekeeper),Annual,3,1,93252.00,279756.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3065,Personnel/Payroll/Labor Relations,0000,,B 11,1,0450,Clerk IV (Timekeeper),Annual,1,1,70608.00,70608.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3065,Personnel/Payroll/Labor Relations,0000,,B 11,1,0450,Clerk IV (Timekeeper),Annual,5,1,53736.00,268680.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3065,Personnel/Payroll/Labor Relations,0000,,BX 13,20,0366,Staff Assistant - Excluded,Annual,2,1,58896.00,117792.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3065,Personnel/Payroll/Labor Relations,0000,,B 14,1,0114,Assistant Payroll Administrator,Annual,1,1,71004.00,71004.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3065,Personnel/Payroll/Labor Relations,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,23367.00,23367.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3071,Information Technology,0000,,G 06,4,0638,Programmer/Analyst,Annual,1,1,76956.00,76956.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3071,Information Technology,0000,,G 10,4,0625,Chief Programmer/Analyst,Annual,1,1,155352.00,155352.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3072,Finance,0000,,X 42,0,9681,Deputy Commissioner,Annual,1,1,148548.00,148548.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3072,Finance,0000,,B 12,1,0432,Supervising Clerk,Annual,1,1,102336.00,102336.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3072,Finance,0000,,B 10,1,0302,Administrative Assistant II,Annual,2,1,84972.00,169944.00
LOCAL,88,Department of Water Management,0200,Water Fund,1010,Bureau of Administrative Support,2010,Bureau of Administrative Support,3072,Finance,0000,,B 10,1,0302,Administrative Assistant II,Annual,1,1,48960.00,48960.00
